DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C,Region,Ville,météo très défavorable,météo défavorable,météo favorable,météo correcte,météo idéale,Region_num
2022-06-01,20,7,14,8,17,20,0.0,95,8.0,1021,17.5,20,10,6,143,116,113,0.0,5,16.0,météo favorable,21:51:00,05:47:00,7,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-02,22,7,15,7,20,22,0.0,89,10.0,1021,12.125,25,13,6,113,113,113,0.0,5,16.1,météo favorable,21:52:00,05:47:00,7,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-03,24,9,10,10,22,24,0.0,79,10.0,1019,11.25,25,14,9,113,113,113,0.0,5,16.1,météo favorable,21:53:00,05:46:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-04,26,13,17,13,23,23,1.8,95,9.875,1018,70.125,27,20,12,176,176,353,0.0,5,13.0,météo défavorable,21:54:00,05:46:00,14,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-06-05,24,14,21,16,24,21,3.0,96,9.625,1016,69.125,25,18,16,176,386,176,0.0,5,13.9,météo défavorable,21:55:00,05:45:00,16,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-06-06,19,10,22,10,19,19,0.5,90,9.875,1018,51.375,19,12,9,116,122,176,0.0,5,15.6,météo correcte,21:55:00,05:44:00,12,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-06-07,22,13,18,13,19,20,1.5,96,8.75,1016,85.75,25,16,13,266,353,176,0.0,4,12.1,météo défavorable,21:56:00,05:44:00,13,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-06-08,21,11,33,13,18,21,1.7,97,9.875,1014,80.625,21,15,11,122,353,176,0.0,4,13.0,météo défavorable,21:57:00,05:44:00,11,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-06-09,19,10,27,11,18,19,0.6,92,10.0,1020,40.5,19,12,9,116,353,113,0.0,5,16.2,météo correcte,21:58:00,05:43:00,10,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-06-10,21,12,18,14,21,21,0.0,79,10.0,1023,66.625,24,15,13,116,119,116,0.0,4,14.8,météo défavorable,21:58:00,05:43:00,12,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-06-11,22,12,13,15,20,22,0.0,91,10.0,1025,44.625,25,15,15,119,116,113,0.0,5,13.9,météo favorable,21:59:00,05:43:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-12,22,9,18,10,21,19,0.0,92,10.0,1026,8.625,24,12,9,113,113,113,0.0,5,16.6,météo favorable,22:00:00,05:42:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-13,21,9,12,10,20,20,0.0,94,8.0,1026,10.125,21,10,8,113,113,116,0.0,4,16.6,météo favorable,22:00:00,05:42:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-14,26,8,11,9,23,22,0.0,81,10.0,1024,8.75,26,13,8,113,113,113,0.0,5,16.6,météo favorable,22:01:00,05:42:00,8,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-15,29,11,10,12,24,27,0.0,82,10.0,1019,9.875,30,15,11,113,113,113,0.0,6,16.6,météo favorable,22:01:00,05:42:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-16,27,12,9,13,24,27,0.0,80,10.0,1023,14.125,28,16,13,113,113,113,0.0,6,16.6,météo favorable,22:02:00,05:42:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-17,34,15,18,16,31,32,0.0,77,10.0,1023,5.0,35,20,16,113,113,113,0.0,7,16.6,météo favorable,22:02:00,05:42:00,15,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-18,36,18,10,19,33,34,0.0,68,10.0,1021,5.25,39,20,19,113,113,113,0.0,7,16.6,météo favorable,22:02:00,05:42:00,18,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-19,25,14,25,14,21,25,0.8,84,9.75,1014,65.25,26,16,12,119,176,176,0.0,6,13.3,météo défavorable,22:03:00,05:42:00,15,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-06-20,24,11,19,12,21,24,0.0,78,10.0,1019,16.5,25,10,10,116,113,113,0.0,5,16.6,météo favorable,22:03:00,05:42:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-21,27,9,12,10,23,27,0.0,83,10.0,1018,9.5,27,14,9,113,113,113,0.0,6,16.6,météo favorable,22:03:00,05:42:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-22,30,13,17,13,26,28,0.0,72,10.0,1011,15.875,30,14,13,113,113,113,0.0,6,16.6,météo favorable,22:03:00,05:42:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-23,29,15,14,16,28,25,0.5,61,9.75,1012,33.5,29,17,16,113,113,200,0.0,6,16.6,météo favorable,22:04:00,05:43:00,15,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-24,23,15,20,15,21,22,1.7,93,9.625,1009,76.125,25,16,15,119,353,176,0.0,4,12.5,météo défavorable,22:04:00,05:43:00,15,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-06-25,17,13,17,15,16,15,0.8,91,8.375,1012,79.25,17,15,14,122,176,263,0.0,4,13.3,météo défavorable,22:04:00,05:43:00,13,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-06-26,21,9,17,9,20,21,0.0,92,10.0,1016,27.0,24,10,8,113,116,116,0.0,5,16.6,météo favorable,22:04:00,05:44:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-27,23,11,19,12,22,21,0.3,87,10.0,1022,37.625,24,12,12,116,176,113,0.0,5,15.8,météo favorable,22:04:00,05:44:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-28,26,9,16,10,24,26,0.0,85,10.0,1022,14.0,26,10,10,113,113,113,0.0,6,16.6,météo favorable,22:03:00,05:45:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-29,26,13,14,13,23,24,0.0,70,10.0,1016,12.375,26,13,12,113,113,116,0.0,6,16.6,météo favorable,22:03:00,05:45:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-06-30,17,12,22,13,15,17,2.3,96,7.625,1016,67.375,17,13,12,263,353,176,0.0,3,14.1,météo défavorable,22:03:00,05:46:00,14,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-07-01,21,9,20,9,19,21,0.1,94,10.0,1021,37.0,21,11,6,113,119,113,0.0,4,16.6,météo correcte,22:03:00,05:47:00,9,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-07-02,26,10,16,11,25,24,0.0,82,10.0,1022,15.625,26,13,11,113,113,113,0.0,6,16.6,météo favorable,22:02:00,05:47:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-03,23,10,19,11,22,21,0.0,90,9.0,1023,14.875,25,11,10,113,116,113,0.0,5,16.5,météo favorable,22:02:00,05:48:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-04,24,10,22,11,22,23,0.0,93,10.0,1024,11.0,25,12,11,113,113,113,0.0,5,16.5,météo favorable,22:02:00,05:49:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-05,27,11,20,12,24,25,0.0,93,9.0,1026,4.25,26,11,12,113,113,113,0.0,6,16.5,météo favorable,22:01:00,05:49:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-06,25,9,21,11,23,24,0.0,79,10.0,1027,27.75,26,14,11,113,116,116,0.0,6,16.5,météo favorable,22:01:00,05:50:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-07,23,14,21,15,19,23,0.0,92,10.0,1030,49.0,25,13,14,113,119,113,0.0,5,14.9,météo correcte,22:00:00,05:51:00,15,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-07-08,29,8,14,9,24,26,0.0,93,9.0,1032,6.75,29,14,8,113,113,113,0.0,6,16.5,météo favorable,22:00:00,05:52:00,8,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-09,29,14,19,14,29,26,0.0,76,10.0,1030,9.25,29,15,15,113,113,113,0.0,6,16.1,météo favorable,21:59:00,05:53:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-10,27,10,17,10,23,25,0.0,92,10.0,1029,20.625,26,11,9,113,116,116,0.0,6,16.0,météo favorable,21:58:00,05:54:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-11,31,13,15,13,29,29,0.0,86,10.0,1025,4.0,30,12,12,113,113,113,0.0,6,16.0,météo favorable,21:58:00,05:55:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-12,35,16,6,16,31,32,0.0,61,10.0,1024,34.75,34,11,16,119,116,113,0.0,7,16.0,météo favorable,21:57:00,05:56:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-13,35,19,23,19,34,29,0.0,45,10.0,1022,9.25,34,14,19,116,113,113,0.0,7,16.0,météo idéale,21:56:00,05:57:00,19,Hauts-de-France,Amiens,0,0,0,0,1,0
2022-07-14,32,15,27,16,31,27,0.0,72,10.0,1022,11.75,31,14,16,113,113,113,0.0,7,16.0,météo idéale,21:55:00,05:58:00,15,Hauts-de-France,Amiens,0,0,0,0,1,0
2022-07-15,29,11,20,11,24,27,0.0,81,10.0,1025,6.375,28,9,11,113,113,113,0.0,6,16.0,météo favorable,21:54:00,05:59:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-16,31,12,15,13,27,28,0.0,67,10.0,1026,11.625,30,10,14,113,113,113,0.0,6,15.5,météo favorable,21:53:00,06:00:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-17,35,12,14,13,32,33,0.0,61,10.0,1026,4.25,34,7,12,113,113,113,0.0,7,14.5,météo favorable,21:53:00,06:01:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-18,43,19,15,20,40,41,0.0,35,10.0,1022,2.375,45,7,20,113,113,113,0.0,8,14.5,météo défavorable,21:51:00,06:02:00,19,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-07-19,44,21,30,21,41,42,0.0,39,10.0,1017,2.125,47,15,21,113,113,113,0.0,9,14.5,météo défavorable,21:50:00,06:03:00,22,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-07-20,27,18,24,18,27,25,0.7,88,9.75,1018,54.75,27,16,18,176,116,200,0.0,6,10.6,météo favorable,21:49:00,06:04:00,19,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-21,26,15,13,15,25,25,0.5,97,7.625,1021,81.25,27,17,14,248,176,122,0.0,5,10.6,météo défavorable,21:48:00,06:06:00,15,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-07-22,26,12,16,13,24,25,0.6,88,9.875,1022,46.5,26,15,12,116,113,176,0.0,6,12.6,météo favorable,21:47:00,06:07:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-23,28,15,16,15,25,27,0.5,88,9.75,1021,55.75,27,16,15,116,176,113,0.0,5,12.5,météo correcte,21:46:00,06:08:00,16,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-07-24,36,15,17,15,33,34,0.0,71,10.0,1020,14.0,35,14,15,116,113,113,0.0,7,14.5,météo favorable,21:45:00,06:09:00,15,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-25,25,16,32,16,25,24,0.0,86,10.0,1014,44.625,26,15,16,113,116,116,0.0,6,12.5,météo favorable,21:43:00,06:11:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-26,24,13,18,13,24,22,0.0,93,10.0,1019,45.875,25,12,13,116,122,116,0.0,6,12.5,météo correcte,21:42:00,06:12:00,14,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-07-27,28,9,16,9,23,26,0.0,84,10.0,1021,11.25,27,7,8,113,113,113,0.0,6,14.5,météo favorable,21:41:00,06:13:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-28,27,12,15,12,27,27,0.0,61,10.0,1017,30.375,26,7,11,113,116,116,0.0,6,14.5,météo favorable,21:39:00,06:15:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-29,28,18,8,18,23,27,0.0,50,10.0,1018,57.75,27,10,18,119,116,116,0.0,5,12.5,météo correcte,21:38:00,06:16:00,19,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-07-30,31,15,24,15,29,27,0.0,60,10.0,1020,27.75,29,11,15,113,116,113,0.0,7,14.5,météo favorable,21:36:00,06:17:00,17,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-07-31,27,15,24,15,27,24,0.0,94,8.0,1020,49.125,27,16,14,143,122,116,0.0,6,12.5,météo correcte,21:35:00,06:19:00,15,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-08-01,27,15,17,15,27,27,0.0,96,6.75,1019,47.375,27,16,15,143,122,113,0.0,5,13.5,météo correcte,21:33:00,06:20:00,15,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-08-02,31,14,25,15,30,28,0.0,83,10.0,1018,23.5,31,14,14,116,116,116,0.0,7,14.5,météo favorable,21:32:00,06:22:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-03,36,16,7,16,35,35,0.0,87,10.0,1017,14.75,36,16,16,113,113,113,0.0,7,14.5,météo favorable,21:30:00,06:23:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-04,29,16,18,16,29,27,0.1,94,10.0,1015,26.5,29,15,16,113,116,176,0.0,7,13.5,météo favorable,21:29:00,06:24:00,17,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-05,29,13,23,13,25,27,0.0,84,10.0,1025,11.5,27,13,13,113,116,113,0.0,6,14.5,météo favorable,21:27:00,06:26:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-06,29,9,19,9,26,26,0.0,81,10.0,1027,4.125,27,6,7,113,113,113,0.0,6,14.5,météo favorable,21:25:00,06:27:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-07,30,10,19,10,27,28,0.0,80,10.0,1026,2.375,28,8,8,113,113,113,0.0,6,14.5,météo favorable,21:24:00,06:29:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-08,32,11,17,11,29,30,0.0,85,10.0,1025,0.875,30,11,10,113,113,113,0.0,6,14.5,météo favorable,21:22:00,06:30:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-09,33,13,20,13,30,31,0.0,90,10.0,1026,3.25,32,12,12,113,113,113,0.0,7,14.5,météo favorable,21:20:00,06:32:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-10,36,15,20,15,33,34,0.0,63,10.0,1025,4.0,35,12,15,113,113,113,0.0,7,14.5,météo favorable,21:18:00,06:33:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-11,38,17,20,17,36,36,0.0,49,10.0,1020,2.5,37,8,17,113,113,113,0.0,8,14.5,météo favorable,21:17:00,06:35:00,18,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-12,39,18,14,18,36,36,0.0,40,10.0,1018,2.125,38,7,18,113,113,113,0.0,8,14.5,météo favorable,21:15:00,06:36:00,19,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-13,38,18,15,18,36,35,0.0,36,10.0,1016,2.0,37,7,18,113,113,113,0.0,8,14.5,météo favorable,21:13:00,06:37:00,20,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-14,35,18,19,18,35,33,0.0,39,10.0,1012,33.125,34,8,18,119,113,116,0.0,7,14.5,météo favorable,21:11:00,06:39:00,19,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-15,24,17,17,20,24,21,0.6,67,9.875,1004,57.375,25,15,20,116,116,353,0.0,6,11.3,météo correcte,21:09:00,06:40:00,19,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-08-16,28,16,19,16,27,26,0.0,82,10.0,1008,40.75,27,14,16,116,116,116,0.0,6,13.4,météo favorable,21:07:00,06:42:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-17,29,15,13,15,27,26,1.4,83,9.75,1013,52.375,28,15,15,116,200,386,0.0,6,10.2,météo correcte,21:05:00,06:43:00,16,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-08-18,29,15,8,15,28,23,1.3,95,8.75,1016,52.5,29,18,15,143,113,176,0.0,5,11.3,météo favorable,21:03:00,06:45:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-19,24,15,21,15,24,23,0.7,96,9.0,1018,59.875,26,17,15,143,176,353,0.0,6,11.3,météo correcte,21:01:00,06:46:00,17,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-08-20,25,13,23,13,24,23,0.1,93,10.0,1019,16.5,25,12,12,113,113,113,0.0,5,11.6,météo favorable,20:59:00,06:48:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-21,27,12,13,12,23,23,0.0,94,9.0,1019,23.125,26,13,12,143,116,113,0.0,6,11.6,météo favorable,20:57:00,06:49:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-22,27,16,14,16,24,25,0.0,57,10.0,1016,54.5,26,11,16,119,116,116,0.0,5,10.5,météo favorable,20:55:00,06:51:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-23,29,15,11,15,27,27,0.0,94,8.0,1017,40.0,29,16,15,143,113,116,0.0,6,10.5,météo favorable,20:53:00,06:52:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-24,33,17,11,17,33,33,0.0,78,10.0,1017,17.75,33,15,17,113,113,113,0.0,7,11.6,météo idéale,20:51:00,06:54:00,18,Hauts-de-France,Amiens,0,0,0,0,1,0
2022-08-25,30,19,28,20,30,24,0.0,48,10.0,1017,32.5,30,16,20,116,116,116,0.0,7,11.6,météo favorable,20:49:00,06:55:00,21,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-26,25,15,14,15,24,24,0.0,96,8.0,1017,53.75,26,16,14,143,122,116,0.0,5,8.1,météo correcte,20:47:00,06:57:00,16,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-08-27,26,12,16,12,25,25,0.0,94,10.0,1017,11.875,26,12,11,113,113,113,0.0,6,11.6,météo favorable,20:45:00,06:58:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-28,28,12,22,12,24,25,0.0,87,10.0,1019,9.125,27,11,10,113,113,113,0.0,6,11.6,météo favorable,20:43:00,07:00:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-29,27,13,21,13,24,25,0.0,79,10.0,1019,11.375,27,9,11,113,113,113,0.0,6,11.6,météo favorable,20:41:00,07:01:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-30,29,13,21,13,26,26,0.0,75,10.0,1019,7.25,28,11,11,113,113,113,0.0,6,11.6,météo favorable,20:39:00,07:03:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-08-31,28,12,11,12,27,28,0.0,90,10.0,1020,15.375,28,12,12,113,113,113,0.0,6,11.6,météo favorable,20:37:00,07:04:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-01,29,15,21,15,27,28,0.0,74,10.0,1019,17.375,27,12,15,113,113,113,0.0,6,11.6,météo idéale,20:35:00,07:06:00,16,Hauts-de-France,Amiens,0,0,0,0,1,0
2022-09-02,27,16,19,16,24,22,1.2,72,9.875,1014,63.625,27,15,16,116,353,353,0.0,6,9.1,météo correcte,20:33:00,07:07:00,17,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-03,23,14,15,14,23,23,0.6,96,7.875,1012,57.75,25,16,13,143,119,113,0.0,5,7.9,météo correcte,20:30:00,07:09:00,14,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-04,28,14,15,14,25,28,0.0,91,10.0,1016,38.75,27,14,14,122,116,113,0.0,6,10.3,météo favorable,20:28:00,07:10:00,15,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-05,27,16,11,16,24,27,1.4,74,9.625,1017,65.25,27,15,16,176,176,176,0.0,6,7.8,météo défavorable,20:26:00,07:12:00,16,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-09-06,30,16,19,16,26,26,0.4,92,9.875,1016,39.875,29,15,16,176,113,113,0.0,5,11.6,météo favorable,20:24:00,07:13:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-07,26,14,25,14,23,19,0.6,89,9.875,1014,47.375,26,14,13,176,113,119,0.0,6,10.3,météo favorable,20:22:00,07:15:00,15,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-08,23,13,25,13,20,19,1.2,96,9.75,1011,67.125,25,13,12,176,119,200,0.0,4,9.1,météo défavorable,20:20:00,07:16:00,15,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-09-09,20,13,32,13,18,18,1.2,95,9.875,1011,77.375,20,14,11,122,122,176,0.0,4,6.5,météo défavorable,20:17:00,07:18:00,13,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-09-10,20,14,26,15,20,19,1.7,92,8.875,1016,76.0,20,15,13,176,353,176,0.0,4,7.8,météo défavorable,20:15:00,07:19:00,15,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-09-11,24,12,11,12,22,22,0.0,95,7.0,1018,24.0,25,13,12,143,116,113,0.0,4,11.6,météo favorable,20:13:00,07:21:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-12,30,13,14,13,26,26,0.0,86,10.0,1016,11.25,29,13,12,113,113,113,0.0,6,11.6,météo favorable,20:11:00,07:22:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-13,23,18,17,20,23,19,0.1,71,10.0,1010,55.75,25,15,19,122,116,116,0.0,6,9.0,météo correcte,20:09:00,07:24:00,21,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-14,22,16,9,16,21,20,1.9,94,8.875,1008,68.875,25,17,16,116,353,353,0.0,5,6.4,météo défavorable,20:07:00,07:25:00,16,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-09-15,23,13,21,13,21,19,0.1,95,8.0,1011,35.5,25,15,13,143,113,113,0.0,4,11.6,météo favorable,20:04:00,07:27:00,15,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-16,17,10,26,13,17,15,0.1,72,10.0,1018,64.625,17,9,13,122,113,176,0.0,5,9.0,météo correcte,20:02:00,07:28:00,13,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-17,16,9,27,11,16,15,0.6,84,10.0,1022,74.875,16,9,8,119,353,116,0.0,4,7.7,météo défavorable,20:00:00,07:30:00,9,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-09-18,16,8,23,9,16,15,0.0,79,10.0,1021,59.125,16,8,6,116,122,116,0.0,4,8.9,météo correcte,19:58:00,07:31:00,8,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-19,19,9,16,9,17,17,0.0,71,10.0,1026,32.875,19,7,7,116,116,113,0.0,5,11.6,météo favorable,19:56:00,07:33:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-20,18,9,13,10,17,17,0.1,79,10.0,1026,52.875,18,8,9,116,122,116,0.0,4,7.5,météo correcte,19:54:00,07:34:00,9,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-21,20,9,14,9,18,19,0.0,82,10.0,1027,20.75,20,7,9,113,113,113,0.0,5,11.6,météo favorable,19:52:00,07:36:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-22,20,8,9,8,18,17,0.0,73,10.0,1025,37.25,20,4,7,116,122,116,0.0,4,10.2,météo correcte,19:49:00,07:37:00,9,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-23,20,9,10,9,19,18,0.0,63,10.0,1020,10.625,20,6,8,113,113,113,0.0,5,11.6,météo favorable,19:47:00,07:39:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-09-24,15,12,9,12,15,14,1.8,94,6.0,1013,94.0,15,12,12,266,353,353,0.0,4,6.0,météo défavorable,19:45:00,07:40:00,13,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-09-25,17,11,17,12,16,16,0.8,94,8.0,1014,88.875,17,11,11,266,176,176,0.0,3,6.0,météo défavorable,19:43:00,07:42:00,11,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-09-26,16,10,33,11,16,13,3.1,90,9.75,1013,58.125,16,11,8,119,122,293,0.0,4,7.4,météo correcte,19:41:00,07:43:00,10,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-27,15,7,29,7,11,13,0.7,87,9.875,1006,63.875,15,9,5,116,353,176,0.0,3,8.8,météo correcte,19:38:00,07:45:00,7,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-28,16,8,22,9,15,13,0.1,83,10.0,1002,40.75,16,8,7,116,116,113,0.0,3,11.6,météo correcte,19:36:00,07:46:00,9,Hauts-de-France,Amiens,0,0,0,1,0,0
2022-09-29,14,9,23,9,14,14,1.2,81,9.875,1008,75.125,14,9,7,200,353,353,0.0,4,7.3,météo défavorable,19:34:00,07:48:00,9,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-09-30,19,7,10,7,16,15,0.0,88,10.0,1010,25.125,19,8,6,113,113,116,0.0,4,11.6,météo favorable,19:32:00,07:49:00,7,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-10-01,18,12,29,12,17,15,6.0,93,9.125,1014,83.75,18,12,10,302,176,176,0.0,4,7.3,météo défavorable,18:29:00,06:50:00,12,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-10-02,19,14,28,15,18,17,0.2,83,10.0,1019,75.125,19,14,13,122,119,353,0.0,5,5.9,météo défavorable,18:27:00,06:52:00,14,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-10-03,22,13,12,13,19,19,0.2,96,7.0,1024,77.25,25,14,12,143,116,176,0.0,4,8.7,météo défavorable,18:25:00,06:54:00,13,Hauts-de-France,Amiens,0,1,0,0,0,0
2022-10-04,22,11,18,11,21,17,0.0,93,10.0,1021,48.25,25,13,10,113,116,122,0.0,5,8.7,météo favorable,18:23:00,06:55:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-10-05,24,13,33,13,23,16,0.0,84,10.0,1024,31.625,25,13,11,113,113,119,0.0,4,10.2,météo favorable,18:21:00,06:57:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-10-06,18,9,10,9,17,14,0.0,84,10.0,1032,10.625,18,7,7,113,113,113,0.0,4,11.6,météo favorable,18:19:00,06:58:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-10-07,20,8,17,8,18,14,0.0,87,10.0,1029,20.625,20,7,7,113,116,122,0.0,4,10.1,météo favorable,18:16:00,07:00:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2022-10-08,18,9,12,9,18,13,0.1,90,10.0,1025,17.5,18,9,7,113,113,113,0.0,4,11.1,météo favorable,18:14:00,07:01:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
